"","taxa","localityID","count","region","genus","site","phylum","method","pa","num_samples","num_samples_found","prop_samples_found"
"3183","Patella ulyssiponensis","SCH01",0,"Scotland","Patella","Scourie","Mollusca","eDNA",0,23,0,0
"3184","Patella vulgata","SCH01",233,"Scotland","Patella","Scourie","Mollusca","eDNA",1,23,9,0.391304347826087
"3185","Perforatus perforatus","SCH01",0,"Scotland","Perforatus","Scourie","Arthropoda","eDNA",0,23,0,0
"3186","Phorcus lineatus","SCH01",0,"Scotland","Phorcus","Scourie","Mollusca","eDNA",0,23,0,0
"3187","Sabellaria alveolata","SCH01",19,"Scotland","Sabellaria","Scourie","Annelida","eDNA",1,23,4,0.173913043478261
"3188","Saccorhiza polyschides","SCH01",0,"Scotland","Saccorhiza","Scourie","Ochrophyta","eDNA",0,23,0,0
"3189","Semibalanus balanoides","SCH01",33774,"Scotland","Semibalanus","Scourie","Arthropoda","eDNA",1,23,11,0.478260869565217
"3190","Steromphala cineraria","SCH01",48,"Scotland","Steromphala","Scourie","Mollusca","eDNA",1,23,5,0.217391304347826
"3191","Steromphala umbilicalis","SCH01",6,"Scotland","Steromphala","Scourie","Mollusca","eDNA",1,23,1,0.0434782608695652
"3192","Ascophyllum nodosum","SCH02",20,"Scotland","Ascophyllum","Rispond","Ochrophyta","eDNA",1,11,1,0.0909090909090909
"3193","Asparagopsis armata","SCH02",0,"Scotland","Asparagopsis","Rispond","Rhodophyta","eDNA",0,11,0,0
"3194","Asterias rubens","SCH02",3,"Scotland","Asterias","Rispond","Echinodermata","eDNA",1,11,1,0.0909090909090909
"3195","Austrominius modestus","SCH02",0,"Scotland","Austrominius","Rispond","Arthropoda","eDNA",0,11,0,0
"3196","Bifurcaria bifurcata","SCH02",0,"Scotland","Bifurcaria","Rispond","Ochrophyta","eDNA",0,11,0,0
"3197","Botrylloides violaceus","SCH02",0,"Scotland","Botrylloides","Rispond","Chordata","eDNA",0,11,0,0
"3198","Calliblepharis jubata","SCH02",0,"Scotland","Calliblepharis","Rispond","Rhodophyta","eDNA",0,11,0,0
"3199","Calliostoma zizyphinum","SCH02",0,"Scotland","Calliostoma","Rispond","Mollusca","eDNA",0,11,0,0
"3200","Chondracanthus acicularis","SCH02",0,"Scotland","Chondracanthus","Rispond","Rhodophyta","eDNA",0,11,0,0
"3201","Chondrus crispus","SCH02",26,"Scotland","Chondrus","Rispond","Rhodophyta","eDNA",1,11,3,0.272727272727273
"3202","Chthamalus montagui","SCH02",11,"Scotland","Chthamalus","Rispond","Arthropoda","eDNA",1,11,1,0.0909090909090909
"3203","Chthamalus stellatus","SCH02",0,"Scotland","Chthamalus","Rispond","Arthropoda","eDNA",0,11,0,0
"3204","Colpomenia peregrina","SCH02",0,"Scotland","Colpomenia","Rispond","Ochrophyta","eDNA",0,11,0,0
"3205","Corella eumyota","SCH02",0,"Scotland","Corella","Rispond","Chordata","eDNA",0,11,0,0
"3206","Dasysiphonia japonica","SCH02",0,"Scotland","Dasysiphonia","Rispond","Rhodophyta","eDNA",0,11,0,0
"3207","Dendrodoa grossularia","SCH02",0,"Scotland","Dendrodoa","Rispond","Chordata","eDNA",0,11,0,0
"3208","Fucus serratus","SCH02",209,"Scotland","Fucus","Rispond","Ochrophyta","eDNA",1,11,3,0.272727272727273
"3209","Gongolaria baccata","SCH02",0,"Scotland","Gongolaria","Rispond","Ochrophyta","eDNA",0,11,0,0
"3210","Grateloupia turuturu","SCH02",0,"Scotland","Grateloupia","Rispond","Rhodophyta","eDNA",0,11,0,0
"3211","Halidrys siliquosa","SCH02",0,"Scotland","Halidrys","Rispond","Ochrophyta","eDNA",0,11,0,0
"3212","Himanthalia elongata","SCH02",0,"Scotland","Himanthalia","Rispond","Ochrophyta","eDNA",0,11,0,0
"3213","Hymeniacidon perlevis","SCH02",0,"Scotland","Hymeniacidon","Rispond","Porifera","eDNA",0,11,0,0
"3214","Laminaria hyperborea","SCH02",0,"Scotland","Laminaria","Rispond","Ochrophyta","eDNA",0,11,0,0
"3215","Littorina littorea","SCH02",445,"Scotland","Littorina","Rispond","Mollusca","eDNA",1,11,7,0.636363636363636
"3216","Littorina saxatilis","SCH02",0,"Scotland","Littorina","Rispond","Mollusca","eDNA",0,11,0,0
"3217","Mastocarpus stellatus","SCH02",0,"Scotland","Mastocarpus","Rispond","Rhodophyta","eDNA",0,11,0,0
"3218","Melarhaphe neritoides","SCH02",0,"Scotland","Melarhaphe","Rispond","Mollusca","eDNA",0,11,0,0
"3219","Mytilus spp","SCH02",0,"Scotland","Mytilus","Rispond","Mollusca","eDNA",0,11,0,0
"3220","Nucella lapillus","SCH02",0,"Scotland","Nucella","Rispond","Mollusca","eDNA",0,11,0,0
"3221","Palmaria palmata","SCH02",0,"Scotland","Palmaria","Rispond","Rhodophyta","eDNA",0,11,0,0
"3222","Patella depressa","SCH02",0,"Scotland","Patella","Rispond","Mollusca","eDNA",0,11,0,0
"3223","Patella pellucida","SCH02",0,"Scotland","Patella","Rispond","Mollusca","eDNA",0,11,0,0
"3224","Patella ulyssiponensis","SCH02",0,"Scotland","Patella","Rispond","Mollusca","eDNA",0,11,0,0
"3225","Patella vulgata","SCH02",0,"Scotland","Patella","Rispond","Mollusca","eDNA",0,11,0,0
"3226","Perforatus perforatus","SCH02",0,"Scotland","Perforatus","Rispond","Arthropoda","eDNA",0,11,0,0
"3227","Phorcus lineatus","SCH02",0,"Scotland","Phorcus","Rispond","Mollusca","eDNA",0,11,0,0
"3228","Sabellaria alveolata","SCH02",0,"Scotland","Sabellaria","Rispond","Annelida","eDNA",0,11,0,0
"3229","Saccorhiza polyschides","SCH02",0,"Scotland","Saccorhiza","Rispond","Ochrophyta","eDNA",0,11,0,0
"3230","Semibalanus balanoides","SCH02",26,"Scotland","Semibalanus","Rispond","Arthropoda","eDNA",1,11,2,0.181818181818182
"3231","Steromphala cineraria","SCH02",0,"Scotland","Steromphala","Rispond","Mollusca","eDNA",0,11,0,0
"3232","Steromphala umbilicalis","SCH02",0,"Scotland","Steromphala","Rispond","Mollusca","eDNA",0,11,0,0
"3233","Ascophyllum nodosum","SCH03",0,"Scotland","Ascophyllum","Skerray","Ochrophyta","eDNA",0,23,0,0
"3234","Asparagopsis armata","SCH03",0,"Scotland","Asparagopsis","Skerray","Rhodophyta","eDNA",0,23,0,0
"3235","Asterias rubens","SCH03",15,"Scotland","Asterias","Skerray","Echinodermata","eDNA",1,23,1,0.0434782608695652
"3236","Austrominius modestus","SCH03",0,"Scotland","Austrominius","Skerray","Arthropoda","eDNA",0,23,0,0
"3237","Bifurcaria bifurcata","SCH03",0,"Scotland","Bifurcaria","Skerray","Ochrophyta","eDNA",0,23,0,0
"3238","Botrylloides violaceus","SCH03",0,"Scotland","Botrylloides","Skerray","Chordata","eDNA",0,23,0,0
"3239","Calliblepharis jubata","SCH03",0,"Scotland","Calliblepharis","Skerray","Rhodophyta","eDNA",0,23,0,0
"3240","Calliostoma zizyphinum","SCH03",0,"Scotland","Calliostoma","Skerray","Mollusca","eDNA",0,23,0,0
"3241","Chondracanthus acicularis","SCH03",0,"Scotland","Chondracanthus","Skerray","Rhodophyta","eDNA",0,23,0,0
"3242","Chondrus crispus","SCH03",7693,"Scotland","Chondrus","Skerray","Rhodophyta","eDNA",1,23,10,0.434782608695652
"3243","Chthamalus montagui","SCH03",4,"Scotland","Chthamalus","Skerray","Arthropoda","eDNA",1,23,1,0.0434782608695652
"3244","Chthamalus stellatus","SCH03",2,"Scotland","Chthamalus","Skerray","Arthropoda","eDNA",1,23,1,0.0434782608695652
"3245","Colpomenia peregrina","SCH03",4,"Scotland","Colpomenia","Skerray","Ochrophyta","eDNA",1,23,1,0.0434782608695652
"3246","Corella eumyota","SCH03",0,"Scotland","Corella","Skerray","Chordata","eDNA",0,23,0,0
"3247","Dasysiphonia japonica","SCH03",0,"Scotland","Dasysiphonia","Skerray","Rhodophyta","eDNA",0,23,0,0
"3248","Dendrodoa grossularia","SCH03",0,"Scotland","Dendrodoa","Skerray","Chordata","eDNA",0,23,0,0
"3249","Fucus serratus","SCH03",365,"Scotland","Fucus","Skerray","Ochrophyta","eDNA",1,23,12,0.521739130434783
"3250","Gongolaria baccata","SCH03",0,"Scotland","Gongolaria","Skerray","Ochrophyta","eDNA",0,23,0,0
"3251","Grateloupia turuturu","SCH03",0,"Scotland","Grateloupia","Skerray","Rhodophyta","eDNA",0,23,0,0
"3252","Halidrys siliquosa","SCH03",94,"Scotland","Halidrys","Skerray","Ochrophyta","eDNA",1,23,7,0.304347826086957
"3253","Himanthalia elongata","SCH03",252,"Scotland","Himanthalia","Skerray","Ochrophyta","eDNA",1,23,6,0.260869565217391
"3254","Hymeniacidon perlevis","SCH03",0,"Scotland","Hymeniacidon","Skerray","Porifera","eDNA",0,23,0,0
"3255","Laminaria hyperborea","SCH03",0,"Scotland","Laminaria","Skerray","Ochrophyta","eDNA",0,23,0,0
"3256","Littorina littorea","SCH03",350,"Scotland","Littorina","Skerray","Mollusca","eDNA",1,23,13,0.565217391304348
"3257","Littorina saxatilis","SCH03",0,"Scotland","Littorina","Skerray","Mollusca","eDNA",0,23,0,0
"3258","Mastocarpus stellatus","SCH03",15,"Scotland","Mastocarpus","Skerray","Rhodophyta","eDNA",1,23,2,0.0869565217391304
"3259","Melarhaphe neritoides","SCH03",0,"Scotland","Melarhaphe","Skerray","Mollusca","eDNA",0,23,0,0
"3260","Mytilus spp","SCH03",0,"Scotland","Mytilus","Skerray","Mollusca","eDNA",0,23,0,0
"3261","Nucella lapillus","SCH03",3,"Scotland","Nucella","Skerray","Mollusca","eDNA",1,23,1,0.0434782608695652
"3262","Palmaria palmata","SCH03",0,"Scotland","Palmaria","Skerray","Rhodophyta","eDNA",0,23,0,0
"3263","Patella depressa","SCH03",0,"Scotland","Patella","Skerray","Mollusca","eDNA",0,23,0,0
"3264","Patella pellucida","SCH03",13,"Scotland","Patella","Skerray","Mollusca","eDNA",1,23,2,0.0869565217391304
"3265","Patella ulyssiponensis","SCH03",0,"Scotland","Patella","Skerray","Mollusca","eDNA",0,23,0,0
"3266","Patella vulgata","SCH03",54,"Scotland","Patella","Skerray","Mollusca","eDNA",1,23,5,0.217391304347826
"3267","Perforatus perforatus","SCH03",0,"Scotland","Perforatus","Skerray","Arthropoda","eDNA",0,23,0,0
"3268","Phorcus lineatus","SCH03",0,"Scotland","Phorcus","Skerray","Mollusca","eDNA",0,23,0,0
"3269","Sabellaria alveolata","SCH03",9,"Scotland","Sabellaria","Skerray","Annelida","eDNA",1,23,1,0.0434782608695652
"3270","Saccorhiza polyschides","SCH03",0,"Scotland","Saccorhiza","Skerray","Ochrophyta","eDNA",0,23,0,0
"3271","Semibalanus balanoides","SCH03",168,"Scotland","Semibalanus","Skerray","Arthropoda","eDNA",1,23,8,0.347826086956522
"3272","Steromphala cineraria","SCH03",168,"Scotland","Steromphala","Skerray","Mollusca","eDNA",1,23,9,0.391304347826087
"3273","Steromphala umbilicalis","SCH03",8,"Scotland","Steromphala","Skerray","Mollusca","eDNA",1,23,1,0.0434782608695652
"3274","Ascophyllum nodosum","SCH04",0,"Scotland","Ascophyllum","Murkle Bay","Ochrophyta","eDNA",0,22,0,0
"3275","Asparagopsis armata","SCH04",0,"Scotland","Asparagopsis","Murkle Bay","Rhodophyta","eDNA",0,22,0,0
"3276","Asterias rubens","SCH04",7,"Scotland","Asterias","Murkle Bay","Echinodermata","eDNA",1,22,1,0.0454545454545455
"3277","Austrominius modestus","SCH04",0,"Scotland","Austrominius","Murkle Bay","Arthropoda","eDNA",0,22,0,0
"3278","Bifurcaria bifurcata","SCH04",0,"Scotland","Bifurcaria","Murkle Bay","Ochrophyta","eDNA",0,22,0,0
"3279","Botrylloides violaceus","SCH04",0,"Scotland","Botrylloides","Murkle Bay","Chordata","eDNA",0,22,0,0
"3280","Calliblepharis jubata","SCH04",0,"Scotland","Calliblepharis","Murkle Bay","Rhodophyta","eDNA",0,22,0,0
"3281","Calliostoma zizyphinum","SCH04",0,"Scotland","Calliostoma","Murkle Bay","Mollusca","eDNA",0,22,0,0
"3282","Chondracanthus acicularis","SCH04",0,"Scotland","Chondracanthus","Murkle Bay","Rhodophyta","eDNA",0,22,0,0
"3283","Chondrus crispus","SCH04",76,"Scotland","Chondrus","Murkle Bay","Rhodophyta","eDNA",1,22,2,0.0909090909090909
"3284","Chthamalus montagui","SCH04",0,"Scotland","Chthamalus","Murkle Bay","Arthropoda","eDNA",0,22,0,0
"3285","Chthamalus stellatus","SCH04",0,"Scotland","Chthamalus","Murkle Bay","Arthropoda","eDNA",0,22,0,0
"3286","Colpomenia peregrina","SCH04",0,"Scotland","Colpomenia","Murkle Bay","Ochrophyta","eDNA",0,22,0,0
"3287","Corella eumyota","SCH04",0,"Scotland","Corella","Murkle Bay","Chordata","eDNA",0,22,0,0
"3288","Dasysiphonia japonica","SCH04",206,"Scotland","Dasysiphonia","Murkle Bay","Rhodophyta","eDNA",1,22,3,0.136363636363636
"3289","Dendrodoa grossularia","SCH04",0,"Scotland","Dendrodoa","Murkle Bay","Chordata","eDNA",0,22,0,0
"3290","Fucus serratus","SCH04",754,"Scotland","Fucus","Murkle Bay","Ochrophyta","eDNA",1,22,5,0.227272727272727
"3291","Gongolaria baccata","SCH04",0,"Scotland","Gongolaria","Murkle Bay","Ochrophyta","eDNA",0,22,0,0
"3292","Grateloupia turuturu","SCH04",0,"Scotland","Grateloupia","Murkle Bay","Rhodophyta","eDNA",0,22,0,0
"3293","Halidrys siliquosa","SCH04",3,"Scotland","Halidrys","Murkle Bay","Ochrophyta","eDNA",1,22,1,0.0454545454545455
"3294","Himanthalia elongata","SCH04",1754,"Scotland","Himanthalia","Murkle Bay","Ochrophyta","eDNA",1,22,6,0.272727272727273
"3295","Hymeniacidon perlevis","SCH04",0,"Scotland","Hymeniacidon","Murkle Bay","Porifera","eDNA",0,22,0,0
"3296","Laminaria hyperborea","SCH04",0,"Scotland","Laminaria","Murkle Bay","Ochrophyta","eDNA",0,22,0,0
"3297","Littorina littorea","SCH04",109,"Scotland","Littorina","Murkle Bay","Mollusca","eDNA",1,22,1,0.0454545454545455
"3298","Littorina saxatilis","SCH04",0,"Scotland","Littorina","Murkle Bay","Mollusca","eDNA",0,22,0,0
"3299","Mastocarpus stellatus","SCH04",0,"Scotland","Mastocarpus","Murkle Bay","Rhodophyta","eDNA",0,22,0,0
"3300","Melarhaphe neritoides","SCH04",0,"Scotland","Melarhaphe","Murkle Bay","Mollusca","eDNA",0,22,0,0
"3301","Mytilus spp","SCH04",0,"Scotland","Mytilus","Murkle Bay","Mollusca","eDNA",0,22,0,0
"3302","Nucella lapillus","SCH04",0,"Scotland","Nucella","Murkle Bay","Mollusca","eDNA",0,22,0,0
"3303","Palmaria palmata","SCH04",0,"Scotland","Palmaria","Murkle Bay","Rhodophyta","eDNA",0,22,0,0
"3304","Patella depressa","SCH04",0,"Scotland","Patella","Murkle Bay","Mollusca","eDNA",0,22,0,0
"3305","Patella pellucida","SCH04",3,"Scotland","Patella","Murkle Bay","Mollusca","eDNA",1,22,1,0.0454545454545455
"3306","Patella ulyssiponensis","SCH04",0,"Scotland","Patella","Murkle Bay","Mollusca","eDNA",0,22,0,0
"3307","Patella vulgata","SCH04",39,"Scotland","Patella","Murkle Bay","Mollusca","eDNA",1,22,2,0.0909090909090909
"3308","Perforatus perforatus","SCH04",0,"Scotland","Perforatus","Murkle Bay","Arthropoda","eDNA",0,22,0,0
"3309","Phorcus lineatus","SCH04",0,"Scotland","Phorcus","Murkle Bay","Mollusca","eDNA",0,22,0,0
"3310","Sabellaria alveolata","SCH04",0,"Scotland","Sabellaria","Murkle Bay","Annelida","eDNA",0,22,0,0
"3311","Saccorhiza polyschides","SCH04",0,"Scotland","Saccorhiza","Murkle Bay","Ochrophyta","eDNA",0,22,0,0
"3312","Semibalanus balanoides","SCH04",394,"Scotland","Semibalanus","Murkle Bay","Arthropoda","eDNA",1,22,3,0.136363636363636
"3313","Steromphala cineraria","SCH04",26,"Scotland","Steromphala","Murkle Bay","Mollusca","eDNA",1,22,2,0.0909090909090909
"3314","Steromphala umbilicalis","SCH04",0,"Scotland","Steromphala","Murkle Bay","Mollusca","eDNA",0,22,0,0
"3315","Ascophyllum nodosum","SCH05",62,"Scotland","Ascophyllum","Portskerra","Ochrophyta","eDNA",1,6,2,0.333333333333333
"3316","Asparagopsis armata","SCH05",0,"Scotland","Asparagopsis","Portskerra","Rhodophyta","eDNA",0,6,0,0
"3317","Asterias rubens","SCH05",0,"Scotland","Asterias","Portskerra","Echinodermata","eDNA",0,6,0,0
"3318","Austrominius modestus","SCH05",0,"Scotland","Austrominius","Portskerra","Arthropoda","eDNA",0,6,0,0
"3319","Bifurcaria bifurcata","SCH05",0,"Scotland","Bifurcaria","Portskerra","Ochrophyta","eDNA",0,6,0,0
"3320","Botrylloides violaceus","SCH05",0,"Scotland","Botrylloides","Portskerra","Chordata","eDNA",0,6,0,0
"3321","Calliblepharis jubata","SCH05",0,"Scotland","Calliblepharis","Portskerra","Rhodophyta","eDNA",0,6,0,0
"3322","Calliostoma zizyphinum","SCH05",0,"Scotland","Calliostoma","Portskerra","Mollusca","eDNA",0,6,0,0
"3323","Chondracanthus acicularis","SCH05",0,"Scotland","Chondracanthus","Portskerra","Rhodophyta","eDNA",0,6,0,0
"3324","Chondrus crispus","SCH05",40,"Scotland","Chondrus","Portskerra","Rhodophyta","eDNA",1,6,2,0.333333333333333
"3325","Chthamalus montagui","SCH05",0,"Scotland","Chthamalus","Portskerra","Arthropoda","eDNA",0,6,0,0
"3326","Chthamalus stellatus","SCH05",0,"Scotland","Chthamalus","Portskerra","Arthropoda","eDNA",0,6,0,0
"3327","Colpomenia peregrina","SCH05",0,"Scotland","Colpomenia","Portskerra","Ochrophyta","eDNA",0,6,0,0
"3328","Corella eumyota","SCH05",0,"Scotland","Corella","Portskerra","Chordata","eDNA",0,6,0,0
"3329","Dasysiphonia japonica","SCH05",0,"Scotland","Dasysiphonia","Portskerra","Rhodophyta","eDNA",0,6,0,0
"3330","Dendrodoa grossularia","SCH05",0,"Scotland","Dendrodoa","Portskerra","Chordata","eDNA",0,6,0,0
"3331","Fucus serratus","SCH05",672,"Scotland","Fucus","Portskerra","Ochrophyta","eDNA",1,6,3,0.5
"3332","Gongolaria baccata","SCH05",0,"Scotland","Gongolaria","Portskerra","Ochrophyta","eDNA",0,6,0,0
"3333","Grateloupia turuturu","SCH05",0,"Scotland","Grateloupia","Portskerra","Rhodophyta","eDNA",0,6,0,0
"3334","Halidrys siliquosa","SCH05",8,"Scotland","Halidrys","Portskerra","Ochrophyta","eDNA",1,6,1,0.166666666666667
"3335","Himanthalia elongata","SCH05",2046,"Scotland","Himanthalia","Portskerra","Ochrophyta","eDNA",1,6,3,0.5
"3336","Hymeniacidon perlevis","SCH05",0,"Scotland","Hymeniacidon","Portskerra","Porifera","eDNA",0,6,0,0
"3337","Laminaria hyperborea","SCH05",878,"Scotland","Laminaria","Portskerra","Ochrophyta","eDNA",1,6,2,0.333333333333333
"3338","Littorina littorea","SCH05",2455,"Scotland","Littorina","Portskerra","Mollusca","eDNA",1,6,5,0.833333333333333
"3339","Littorina saxatilis","SCH05",58,"Scotland","Littorina","Portskerra","Mollusca","eDNA",1,6,2,0.333333333333333
"3340","Mastocarpus stellatus","SCH05",16,"Scotland","Mastocarpus","Portskerra","Rhodophyta","eDNA",1,6,2,0.333333333333333
"3341","Melarhaphe neritoides","SCH05",0,"Scotland","Melarhaphe","Portskerra","Mollusca","eDNA",0,6,0,0
"3342","Mytilus spp","SCH05",0,"Scotland","Mytilus","Portskerra","Mollusca","eDNA",0,6,0,0
"3343","Nucella lapillus","SCH05",0,"Scotland","Nucella","Portskerra","Mollusca","eDNA",0,6,0,0
"3344","Palmaria palmata","SCH05",4,"Scotland","Palmaria","Portskerra","Rhodophyta","eDNA",1,6,1,0.166666666666667
"3345","Patella depressa","SCH05",0,"Scotland","Patella","Portskerra","Mollusca","eDNA",0,6,0,0
"3346","Patella pellucida","SCH05",3,"Scotland","Patella","Portskerra","Mollusca","eDNA",1,6,1,0.166666666666667
"3347","Patella ulyssiponensis","SCH05",0,"Scotland","Patella","Portskerra","Mollusca","eDNA",0,6,0,0
"3348","Patella vulgata","SCH05",54,"Scotland","Patella","Portskerra","Mollusca","eDNA",1,6,2,0.333333333333333
"3349","Perforatus perforatus","SCH05",0,"Scotland","Perforatus","Portskerra","Arthropoda","eDNA",0,6,0,0
"3350","Phorcus lineatus","SCH05",0,"Scotland","Phorcus","Portskerra","Mollusca","eDNA",0,6,0,0
"3351","Sabellaria alveolata","SCH05",0,"Scotland","Sabellaria","Portskerra","Annelida","eDNA",0,6,0,0
"3352","Saccorhiza polyschides","SCH05",0,"Scotland","Saccorhiza","Portskerra","Ochrophyta","eDNA",0,6,0,0
"3353","Semibalanus balanoides","SCH05",113,"Scotland","Semibalanus","Portskerra","Arthropoda","eDNA",1,6,2,0.333333333333333
"3354","Steromphala cineraria","SCH05",22,"Scotland","Steromphala","Portskerra","Mollusca","eDNA",1,6,2,0.333333333333333
"3355","Steromphala umbilicalis","SCH05",37,"Scotland","Steromphala","Portskerra","Mollusca","eDNA",1,6,2,0.333333333333333
"3356","Ascophyllum nodosum","SCH07",0,"Scotland","Ascophyllum","Sannick","Ochrophyta","eDNA",0,11,0,0
"3357","Asparagopsis armata","SCH07",0,"Scotland","Asparagopsis","Sannick","Rhodophyta","eDNA",0,11,0,0
"3358","Asterias rubens","SCH07",0,"Scotland","Asterias","Sannick","Echinodermata","eDNA",0,11,0,0
"3359","Austrominius modestus","SCH07",0,"Scotland","Austrominius","Sannick","Arthropoda","eDNA",0,11,0,0
"3360","Bifurcaria bifurcata","SCH07",0,"Scotland","Bifurcaria","Sannick","Ochrophyta","eDNA",0,11,0,0
"3361","Botrylloides violaceus","SCH07",0,"Scotland","Botrylloides","Sannick","Chordata","eDNA",0,11,0,0
"3362","Calliblepharis jubata","SCH07",0,"Scotland","Calliblepharis","Sannick","Rhodophyta","eDNA",0,11,0,0
"3363","Calliostoma zizyphinum","SCH07",0,"Scotland","Calliostoma","Sannick","Mollusca","eDNA",0,11,0,0
"3364","Chondracanthus acicularis","SCH07",0,"Scotland","Chondracanthus","Sannick","Rhodophyta","eDNA",0,11,0,0
"3365","Chondrus crispus","SCH07",57,"Scotland","Chondrus","Sannick","Rhodophyta","eDNA",1,11,4,0.363636363636364
"3366","Chthamalus montagui","SCH07",0,"Scotland","Chthamalus","Sannick","Arthropoda","eDNA",0,11,0,0
"3367","Chthamalus stellatus","SCH07",0,"Scotland","Chthamalus","Sannick","Arthropoda","eDNA",0,11,0,0
"3368","Colpomenia peregrina","SCH07",0,"Scotland","Colpomenia","Sannick","Ochrophyta","eDNA",0,11,0,0
"3369","Corella eumyota","SCH07",0,"Scotland","Corella","Sannick","Chordata","eDNA",0,11,0,0
